Day,Minute,Acti Data
Friday,83,0
Friday,84,115
Friday,85,0
Friday,86,0
Friday,87,0
Friday,88,0
Friday,89,0
Friday,90,0
Friday,91,0
Friday,92,0
Friday,93,0
Friday,94,0
Friday,95,0
Friday,96,0
Friday,97,0
Friday,98,0
Friday,99,0
Friday,100,0
Friday,101,0
Friday,102,0
Friday,103,0
Friday,104,228
Friday,105,0
Friday,106,0
Friday,107,0
Friday,108,0
Friday,109,0
Friday,110,0
Friday,111,0
Friday,112,0
Friday,113,0
Friday,114,0
Friday,115,0
Friday,116,0
Friday,117,0
Friday,118,13
Friday,119,0
Friday,120,0
Friday,121,0
Friday,122,51
Friday,123,0
Friday,124,0
Friday,125,0
Friday,126,0
Friday,127,0
Friday,128,0
Friday,129,0
Friday,130,0
Friday,131,0
Friday,132,0
Friday,133,13
Friday,134,0
Friday,135,0
Friday,136,0
Friday,137,0
Friday,138,0
Friday,139,154
Friday,140,0
Friday,141,0
Friday,142,90
Friday,143,64
Friday,144,77
Friday,145,0
Friday,146,154
Friday,147,0
Friday,148,13
Friday,149,13
Friday,150,0
Friday,151,0
Friday,152,0
Friday,153,0
Friday,154,0
Friday,155,0
Friday,156,0
Friday,157,0
Friday,158,0
Friday,159,0
Friday,160,0
Friday,161,0
Friday,162,64
Friday,163,0
Friday,164,0
Friday,165,0
Friday,166,51
Friday,167,0
Friday,168,0
Friday,169,0
Friday,170,0
Friday,171,0
Friday,172,0
Friday,173,0
Friday,174,0
Friday,175,0
Friday,176,0
Friday,177,0
Friday,178,0
Friday,179,0
Friday,180,0
Friday,181,0
Friday,182,0
Friday,183,0
Friday,184,0
Friday,185,0
Friday,186,0
Friday,187,0
Friday,188,0
Friday,189,0
Friday,190,0
Friday,191,0
Friday,192,0
Friday,193,0
Friday,194,13
Friday,195,26
Friday,196,212
Friday,197,166
Friday,198,0
Friday,199,0
Friday,200,0
Friday,201,0
Friday,202,0
Friday,203,0
Friday,204,0
Friday,205,13
Friday,206,0
Friday,207,0
Friday,208,0
Friday,209,0
Friday,210,0
Friday,211,0
Friday,212,0
Friday,213,0
Friday,214,0
Friday,215,0
Friday,216,0
Friday,217,0
Friday,218,0
Friday,219,0
Friday,220,0
Friday,221,197
Friday,222,0
Friday,223,0
Friday,224,13
Friday,225,0
Friday,226,0
Friday,227,197
Friday,228,0
Friday,229,0
Friday,230,0
Friday,231,0
Friday,232,0
Friday,233,0
Friday,234,0
Friday,235,0
Friday,236,0
Friday,237,64
Friday,238,0
Friday,239,212
Friday,240,0
Friday,241,13
Friday,242,38
Friday,243,0
Friday,244,0
Friday,245,0
Friday,246,13
Friday,247,0
Friday,248,0
Friday,249,0
Friday,250,115
Friday,251,0
Friday,252,128
Friday,253,0
Friday,254,0
Friday,255,115
Friday,256,0
Friday,257,0
Friday,258,0
Friday,259,0
Friday,260,0
Friday,261,0
Friday,262,0
Friday,263,0
Friday,264,0
Friday,265,77
Friday,266,0
Friday,267,0
Friday,268,115
Friday,269,0
Friday,270,0
Friday,271,0
Friday,272,0
Friday,273,154
Friday,274,0
Friday,275,154
Friday,276,0
Friday,277,0
Friday,278,0
Friday,279,0
Friday,280,0
Friday,281,13
Friday,282,154
Friday,283,0
Friday,284,0
Friday,285,212
Friday,286,128
Friday,287,0
Friday,288,0
Friday,289,0
Friday,290,0
Friday,291,0
Friday,292,141
Friday,293,335
Friday,294,353
Friday,295,0
Friday,296,0
Friday,297,38
Friday,298,0
Friday,299,0
Friday,300,0
Friday,301,0
Friday,302,0
Friday,303,0
Friday,304,0
Friday,305,13
Friday,306,0
Friday,307,0
Friday,308,26
Friday,309,77
Friday,310,13
Friday,311,0
Friday,312,0
Friday,313,0
Friday,314,0
Friday,315,0
Friday,316,0
Friday,317,0
Friday,318,0
Friday,319,0
Friday,320,0
Friday,321,0
Friday,322,0
Friday,323,0
Friday,324,0
Friday,325,0
Friday,326,0
Friday,327,0
Friday,328,26
Friday,329,0
Friday,330,0
Friday,331,0
Friday,332,64
Friday,333,0
Friday,334,0
Friday,335,0
Friday,336,0
Friday,337,0
Friday,338,0
Friday,339,0
Friday,340,26
Friday,341,0
Friday,342,0
Friday,343,0
Friday,344,0
Friday,345,0
Friday,346,0
Friday,347,0
Friday,348,0
Friday,349,115
Friday,350,26
Friday,351,128
Friday,352,0
Friday,353,0
Friday,354,0
Friday,355,0
Friday,356,26
Friday,357,0
Friday,358,0
Friday,359,0
Friday,360,0
Friday,361,0
Friday,362,0
Friday,363,0
Friday,364,0
Friday,365,0
Friday,366,0
Friday,367,38
Friday,368,0
Friday,369,166
Friday,370,0
Friday,371,0
Friday,372,212
Friday,373,0
Friday,374,13
Friday,375,0
Friday,376,0
Friday,377,141
Friday,378,274
Friday,379,51
Friday,380,0
Friday,381,0
Friday,382,0
Friday,383,0
Friday,384,0
Friday,385,0
Friday,386,0
Friday,387,26
Friday,388,0
Friday,389,0
Friday,390,197
Friday,391,0
Friday,392,51
Friday,393,1057
Friday,394,899
Friday,395,102
Friday,396,26
Friday,397,924
Friday,398,26
Friday,399,13
Friday,400,115
Friday,401,154
Friday,402,517
Friday,403,799
Friday,404,1114
Friday,405,538
Friday,406,243
Friday,407,77
Friday,408,64
Friday,409,90
Friday,410,102
Friday,411,320
Friday,412,443
Friday,413,0
Friday,414,0
Friday,415,0
Friday,416,0
Friday,417,0
Friday,418,0
Friday,419,0
Friday,420,0
Friday,421,0
Friday,422,0
Friday,423,0
Friday,424,0
Friday,425,0
Friday,426,0
Friday,427,0
Friday,428,0
Friday,429,0
Friday,430,0
Friday,431,0
Friday,432,0
Friday,433,0
Friday,434,0
Friday,435,0
Friday,436,0
Friday,437,0
Friday,438,0
Friday,439,0
Friday,440,0
Friday,441,0
Friday,442,0
Friday,443,0
Friday,444,64
Friday,445,1001
Friday,446,259
Friday,447,975
Friday,448,1390
Friday,449,141
Friday,450,0
Friday,451,13
Friday,452,13
Friday,453,26
Friday,454,64
Friday,455,274
Friday,456,620
Friday,457,517
Friday,458,538
Friday,459,847
Friday,460,1562
Friday,461,425
Friday,462,141
Friday,463,51
Friday,464,0
Friday,465,0
Friday,466,51
Friday,467,13
Friday,468,51
Friday,469,13
Friday,470,0
Friday,471,26
Friday,472,38
Friday,473,90
Friday,474,64
Friday,475,0
Friday,476,141
Friday,477,0
Friday,478,197
Friday,479,26
Friday,480,102
Friday,481,38
Friday,482,128
Friday,483,13
Friday,484,64
Friday,485,154
Friday,486,90
Friday,487,197
Friday,488,212
Friday,489,1085
Friday,490,1170
Friday,491,924
Friday,492,389
Friday,493,26
Friday,494,497
Friday,495,1231
Friday,496,776
Friday,497,289
Friday,498,166
Friday,499,26
Friday,500,77
Friday,501,38
Friday,502,38
Friday,503,0
Friday,504,0
Friday,505,0
Friday,506,0
Friday,507,77
Friday,508,0
Friday,509,0
Friday,510,102
Friday,511,0
Friday,512,26
Friday,513,847
Friday,514,182
Friday,515,497
Friday,516,228
Friday,517,950
Friday,518,13
Friday,519,0
Friday,520,0
Friday,521,0
Friday,522,182
Friday,523,115
Friday,524,26
Friday,525,51
Friday,526,0
Friday,527,38
Friday,528,13
Friday,529,38
Friday,530,13
Friday,531,51
Friday,532,13
Friday,533,38
Friday,534,13
Friday,535,115
Friday,536,289
Friday,537,335
Friday,538,26
Friday,539,90
Friday,540,26
Friday,541,13
Friday,542,0
Friday,543,102
Friday,544,13
Friday,545,13
Friday,546,0
Friday,547,0
Friday,548,26
Friday,549,182
Friday,550,243
Friday,551,38
Friday,552,13
Friday,553,26
Friday,554,13
Friday,555,684
Friday,556,77
Friday,557,873
Friday,558,13
Friday,559,497
Friday,560,335
Friday,561,289
Friday,562,899
Friday,563,305
Friday,564,899
Friday,565,461
Friday,566,847
Friday,567,228
Friday,568,259
Friday,569,128
Friday,570,128
Friday,571,259
Friday,572,259
Friday,573,538
Friday,574,305
Friday,575,599
Friday,576,320
Friday,577,259
Friday,578,166
Friday,579,289
Friday,580,335
Friday,581,707
Friday,582,425
Friday,583,707
Friday,584,141
Friday,585,115
Friday,586,353
Friday,587,579
Friday,588,77
Friday,589,228
Friday,590,289
Friday,591,407
Friday,592,707
Friday,593,1946
Friday,594,2117
Friday,595,1423
Friday,596,873
Friday,597,77
Friday,598,26
Friday,599,0
Friday,600,0
Friday,601,0
Friday,602,26
Friday,603,77
Friday,604,13
Friday,605,90
Friday,606,128
Friday,607,51
Friday,608,166
Friday,609,0
Friday,610,26
Friday,611,38
Friday,612,64
Friday,613,64
Friday,614,0
Friday,615,51
Friday,616,13
Friday,617,77
Friday,618,26
Friday,619,212
Friday,620,115
Friday,621,141
Friday,622,0
Friday,623,0
Friday,624,115
Friday,625,753
Friday,626,660
Friday,627,950
Friday,628,90
Friday,629,305
Friday,630,1114
Friday,631,558
Friday,632,407
Friday,633,197
Friday,634,1001
Friday,635,538
Friday,636,1001
Friday,637,115
Friday,638,517
Friday,639,1114
Friday,640,141
Friday,641,90
Friday,642,102
Friday,643,77
Friday,644,873
Friday,645,425
Friday,646,228
Friday,647,38
Friday,648,51
Friday,649,212
Friday,650,579
Friday,651,90
Friday,652,64
Friday,653,335
Friday,654,950
Friday,655,13
Friday,656,0
Friday,657,90
Friday,658,38
Friday,659,115
Friday,660,13
Friday,661,64
Friday,662,259
Friday,663,0
Friday,664,38
Friday,665,51
Friday,666,0
Friday,667,0
Friday,668,38
Friday,669,0
Friday,670,13
Friday,671,77
Friday,672,13
Friday,673,128
Friday,674,38
Friday,675,13
Friday,676,38
Friday,677,558
Friday,678,141
Friday,679,517
Friday,680,77
Friday,681,90
Friday,682,90
Friday,683,13
Friday,684,154
Friday,685,90
Friday,686,0
Friday,687,13
Friday,688,26
Friday,689,26
Friday,690,77
Friday,691,38
Friday,692,64
Friday,693,90
Friday,694,102
Friday,695,13
Friday,696,51
Friday,697,38
Friday,698,102
Friday,699,102
Friday,700,154
Friday,701,289
Friday,702,0
Friday,703,115
Friday,704,128
Friday,705,102
Friday,706,0
Friday,707,228
Friday,708,182
Friday,709,13
Friday,710,77
Friday,711,154
Friday,712,115
Friday,713,128
Friday,714,141
Friday,715,197
Friday,716,64
Friday,717,141
Friday,718,335
Friday,719,51
Friday,720,0
Friday,721,0
Friday,722,141
Friday,723,102
Friday,724,182
Friday,725,51
Friday,726,166
Friday,727,154
Friday,728,13
Friday,729,51
Friday,730,115
Friday,731,26
Friday,732,389
Friday,733,228
Friday,734,115
Friday,735,497
Friday,736,115
Friday,737,13
Friday,738,38
Friday,739,899
Friday,740,115
Friday,741,822
Friday,742,425
Friday,743,461
Friday,744,389
Friday,745,1324
Friday,746,443
Friday,747,443
Friday,748,1633
Friday,749,1057
Friday,750,154
Friday,751,51
Friday,752,13
Friday,753,77
Friday,754,26
Friday,755,26
Friday,756,26
Friday,757,0
Friday,758,13
Friday,759,13
Friday,760,51
Friday,761,26
Friday,762,141
Friday,763,26
Friday,764,64
Friday,765,26
Friday,766,289
Friday,767,599
Friday,768,259
Friday,769,753
Friday,770,0
Friday,771,13
Friday,772,51
Friday,773,51
Friday,774,0
Friday,775,13
Friday,776,26
Friday,777,128
Friday,778,38
Friday,779,13
Friday,780,102
Friday,781,128
Friday,782,90
Friday,783,128
Friday,784,64
Friday,785,51
Friday,786,13
Friday,787,13
Friday,788,166
Friday,789,0
Friday,790,660
Friday,791,115
Friday,792,197
Friday,793,90
Friday,794,182
Friday,795,26
Friday,796,26
Friday,797,90
Friday,798,77
Friday,799,13
Friday,800,197
Friday,801,320
Friday,802,799
Friday,803,13
Friday,804,51
Friday,805,26
Friday,806,90
Friday,807,0
Friday,808,0
Friday,809,51
Friday,810,90
Friday,811,26
Friday,812,77
Friday,813,13
Friday,814,77
Friday,815,13
Friday,816,259
Friday,817,0
Friday,818,13
Friday,819,51
Friday,820,707
Friday,821,579
Friday,822,371
Friday,823,684
Friday,824,77
Friday,825,0
Friday,826,13
Friday,827,26
Friday,828,0
Friday,829,77
Friday,830,141
Friday,831,0
Friday,832,90
Friday,833,684
Friday,834,320
Friday,835,90
Friday,836,128
Friday,837,51
Friday,838,707
Friday,839,51
Friday,840,64
Friday,841,26
Friday,842,13
Friday,843,0
Friday,844,38
Friday,845,0
Friday,846,274
Friday,847,90
Friday,848,26
Friday,849,243
Friday,850,0
Friday,851,26
Friday,852,64
Friday,853,128
Friday,854,0
Friday,855,102
Friday,856,479
Friday,857,443
Friday,858,684
Friday,859,13
Friday,860,0
Friday,861,13
Friday,862,0
Friday,863,0
Friday,864,13
Friday,865,51
Friday,866,0
Friday,867,38
Friday,868,102
Friday,869,51
Friday,870,26
Friday,871,90
Friday,872,102
Friday,873,26
Friday,874,13
Friday,875,0
Friday,876,389
Friday,877,320
Friday,878,274
Friday,879,259
Friday,880,38
Friday,881,64
Friday,882,38
Friday,883,182
Friday,884,26
Friday,885,13
Friday,886,0
Friday,887,26
Friday,888,51
Friday,889,0
Friday,890,77
Friday,891,26
Friday,892,684
Friday,893,115
Friday,894,90
Friday,895,51
Friday,896,38
Friday,897,51
Friday,898,64
Friday,899,182
Friday,900,64
Friday,901,305
Friday,902,579
Friday,903,51
Friday,904,26
Friday,905,51
Friday,906,115
Friday,907,13
Friday,908,115
Friday,909,26
Friday,910,38
Friday,911,0
Friday,912,26
Friday,913,38
Friday,914,0
Friday,915,0
Friday,916,26
Friday,917,707
Friday,918,497
Friday,919,660
Friday,920,707
Friday,921,538
Friday,922,640
Friday,923,799
Friday,924,166
Friday,925,90
Friday,926,660
Friday,927,924
Friday,928,0
Friday,929,90
Friday,930,26
Friday,931,0
Friday,932,38
Friday,933,90
Friday,934,38
Friday,935,13
Friday,936,38
Friday,937,26
Friday,938,0
Friday,939,102
Friday,940,38
Friday,941,0
Friday,942,51
Friday,943,182
Friday,944,64
Friday,945,77
Friday,946,115
Friday,947,90
Friday,948,259
Friday,949,51
Friday,950,822
Friday,951,243
Friday,952,753
Friday,953,77
Friday,954,64
Friday,955,320
Friday,956,13
Friday,957,13
Friday,958,389
Friday,959,599
Friday,960,305
Friday,961,2074
Friday,962,1231
Friday,963,443
Friday,964,64
Friday,965,102
Friday,966,26
Friday,967,115
Friday,968,13
Friday,969,197
Friday,970,64
Friday,971,26
Friday,972,13
Friday,973,38
Friday,974,13
Friday,975,38
Friday,976,51
Friday,977,102
Friday,978,102
Friday,979,197
Friday,980,1029
Friday,981,1293
Friday,982,443
Friday,983,259
Friday,984,579
Friday,985,243
Friday,986,707
Friday,987,1114
Friday,988,38
Friday,989,0
Friday,990,305
Friday,991,51
Friday,992,77
Friday,993,228
Friday,994,1114
Friday,995,259
Friday,996,90
Friday,997,799
Friday,998,182
Friday,999,371
Friday,1000,51
Friday,1001,13
Friday,1002,38
Friday,1003,26
Friday,1004,90
Friday,1005,305
Friday,1006,335
Friday,1007,389
Friday,1008,975
Friday,1009,579
Friday,1010,182
Friday,1011,121.3712332
Friday,1012,0
Friday,1013,0
Friday,1014,0
Friday,1015,0
Friday,1016,0
Friday,1017,0
Friday,1018,0
Friday,1019,0
Friday,1020,0
Friday,1021,0
Friday,1022,0
Friday,1023,0
Friday,1024,0
Friday,1025,0
Friday,1026,0
Friday,1027,0
Friday,1028,0
Friday,1029,0
Friday,1030,0
Friday,1031,0
Friday,1032,0
Friday,1033,0
Friday,1034,0
Friday,1035,0
Friday,1036,0
Friday,1037,0
Friday,1038,0
Friday,1039,0
Friday,1040,0
Friday,1041,0
Friday,1042,0
Friday,1043,0
Friday,1044,0
Friday,1045,0
Friday,1046,0
Friday,1047,0
Friday,1048,0
Friday,1049,0
Friday,1050,0
Friday,1051,0
Friday,1052,0
Friday,1053,0
Friday,1054,0
Friday,1055,0
Friday,1056,0
Friday,1057,0
Friday,1058,0
Friday,1059,0
Friday,1060,0
Friday,1061,0
Friday,1062,0
Friday,1063,0
Friday,1064,0
Friday,1065,0
Friday,1066,0
Friday,1067,0
Friday,1068,0
Friday,1069,0
Friday,1070,0
Friday,1071,0
Friday,1072,0
Friday,1073,0
Friday,1074,0
Friday,1075,0
Friday,1076,0
Friday,1077,0
Friday,1078,0
Friday,1079,0
Friday,1080,0
Friday,1081,0
Friday,1082,0
Friday,1083,0
Friday,1084,0
Friday,1085,0
Friday,1086,0
Friday,1087,0
Friday,1088,0
Friday,1089,0
Friday,1090,0
Friday,1091,0
Friday,1092,0
Friday,1093,0
Friday,1094,0
Friday,1095,0
Friday,1096,0
Friday,1097,0
Friday,1098,0
Friday,1099,0
Friday,1100,0
Friday,1101,0
Friday,1102,0
Friday,1103,0
Friday,1104,0
Friday,1105,0
Friday,1106,0
Friday,1107,0
Friday,1108,0
Friday,1109,0
Friday,1110,0
Friday,1111,0
Friday,1112,0
Friday,1113,0
Friday,1114,0
Friday,1115,0
Friday,1116,0
Friday,1117,0
Friday,1118,0
Friday,1119,0
Friday,1120,0
Friday,1121,0
Friday,1122,0
Friday,1123,0
Friday,1124,0
Friday,1125,0
Friday,1126,0
Friday,1127,0
Friday,1128,0
Friday,1129,0
Friday,1130,0
Friday,1131,0
Friday,1132,0
Friday,1133,0
Friday,1134,0
Friday,1135,0
Friday,1136,0
Friday,1137,0
Friday,1138,0
Friday,1139,0
Friday,1140,0
Friday,1141,0
Friday,1142,0
Friday,1143,0
Friday,1144,0
Friday,1145,0
Friday,1146,0
Friday,1147,0
Friday,1148,0
Friday,1149,0
Friday,1150,0
Friday,1151,0
Friday,1152,0
Friday,1153,0
Friday,1154,0
Friday,1155,0
Friday,1156,0
Friday,1157,0
Friday,1158,0
Friday,1159,0
Friday,1160,0
Friday,1161,0
Friday,1162,0
Friday,1163,0
Friday,1164,0
Friday,1165,0
Friday,1166,0
Friday,1167,0
Friday,1168,0
Friday,1169,0
Friday,1170,0
Friday,1171,0
Friday,1172,0
Friday,1173,0
Friday,1174,0
Friday,1175,0
Friday,1176,0
Friday,1177,0
Friday,1178,0
Friday,1179,0
Friday,1180,0
Friday,1181,0
Friday,1182,0
Friday,1183,0
Friday,1184,0
Friday,1185,0
Friday,1186,0
Friday,1187,0
Friday,1188,0
Friday,1189,0
Friday,1190,0
Friday,1191,0
Friday,1192,0
Friday,1193,0
Friday,1194,0
Friday,1195,0
Friday,1196,0
Friday,1197,0
Friday,1198,0
Friday,1199,0
Friday,1200,0
Friday,1201,0
Friday,1202,0
Friday,1203,0
Friday,1204,0
Friday,1205,0
Friday,1206,0
Friday,1207,0
Friday,1208,0
Friday,1209,0
Friday,1210,0
Friday,1211,0
Friday,1212,0
Friday,1213,0
Friday,1214,0
Friday,1215,0
Friday,1216,0
Friday,1217,0
Friday,1218,0
Friday,1219,0
Friday,1220,0
Friday,1221,0
Friday,1222,0
Friday,1223,0
Friday,1224,0
Friday,1225,0
Friday,1226,0
Friday,1227,0
Friday,1228,0
Friday,1229,0
Friday,1230,0
Friday,1231,0
Friday,1232,0
Friday,1233,0
Friday,1234,0
Friday,1235,0
Friday,1236,0
Friday,1237,0
Friday,1238,0
Friday,1239,0
Friday,1240,0
Friday,1241,0
Friday,1242,0
Friday,1243,0
Friday,1244,0
Friday,1245,0
Friday,1246,0
Friday,1247,0
Friday,1248,0
Friday,1249,0
Friday,1250,0
Friday,1251,0
Friday,1252,0
Friday,1253,0
Friday,1254,0
Friday,1255,0
Friday,1256,0
Friday,1257,0
Friday,1258,0
Friday,1259,0
Friday,1260,0
Friday,1261,0
Friday,1262,0
Friday,1263,0
Friday,1264,0
Friday,1265,0
Friday,1266,0
Friday,1267,0
Friday,1268,0
Friday,1269,0
Friday,1270,0
Friday,1271,0
Friday,1272,0
Friday,1273,0
Friday,1274,0
Friday,1275,0
Friday,1276,0
Friday,1277,0
Friday,1278,0
Friday,1279,0
Friday,1280,0
Friday,1281,0
Friday,1282,0
Friday,1283,0
Friday,1284,0
Friday,1285,0
Friday,1286,0
Friday,1287,0
Friday,1288,0
Friday,1289,0
Friday,1290,0
Friday,1291,0
Friday,1292,0
Friday,1293,0
Friday,1294,0
Friday,1295,0
Friday,1296,0
Friday,1297,0
Friday,1298,0
Friday,1299,0
Friday,1300,0
Friday,1301,0
Friday,1302,0
Friday,1303,0
Friday,1304,0
Friday,1305,0
Friday,1306,0
Friday,1307,0
Friday,1308,0
Friday,1309,0
Friday,1310,0
Friday,1311,0
Friday,1312,0
Friday,1313,0
Friday,1314,0
Friday,1315,0
Friday,1316,0
Friday,1317,0
Friday,1318,0
Friday,1319,0
Friday,1320,0
Friday,1321,0
Friday,1322,0
Friday,1323,0
Friday,1324,0
Friday,1325,0
Friday,1326,0
Friday,1327,0
Friday,1328,0
Friday,1329,0
Friday,1330,0
Friday,1331,0
Friday,1332,0
Friday,1333,0
Friday,1334,0
Friday,1335,0
Friday,1336,0
Friday,1337,0
Friday,1338,0
Friday,1339,0
Friday,1340,0
Friday,1341,0
Friday,1342,0
Friday,1343,0
Friday,1344,0
Friday,1345,0
Friday,1346,0
Friday,1347,0
Friday,1348,0
Friday,1349,0
Friday,1350,0
Friday,1351,0
Friday,1352,0
Friday,1353,0
Friday,1354,0
Friday,1355,0
Friday,1356,0
Friday,1357,0
Friday,1358,0
Friday,1359,0
Friday,1360,0
Friday,1361,0
Friday,1362,0
Friday,1363,0
Friday,1364,0
Friday,1365,0
Friday,1366,0
Friday,1367,0
Friday,1368,0
Friday,1369,0
Friday,1370,0
Friday,1371,0
Friday,1372,0
Friday,1373,0
Friday,1374,0
Friday,1375,0
Friday,1376,0
Friday,1377,0
Friday,1378,0
Friday,1379,0
Friday,1380,0
Friday,1381,0
Friday,1382,0
Friday,1383,0
Friday,1384,0
Friday,1385,0
Friday,1386,0
Friday,1387,0
Friday,1388,0
Friday,1389,0
Friday,1390,0
Friday,1391,0
Friday,1392,0
Friday,1393,0
Friday,1394,0
Friday,1395,0
Friday,1396,0
Friday,1397,0
Friday,1398,0
Friday,1399,0
Friday,1400,0
Friday,1401,0
Friday,1402,0
Friday,1403,0
Friday,1404,0
Friday,1405,0
Friday,1406,0
Friday,1407,0
Friday,1408,0
Friday,1409,0
Friday,1410,0
Friday,1411,0
Friday,1412,0
Friday,1413,0
Friday,1414,0
Friday,1415,0
Friday,1416,0
Friday,1417,0
Friday,1418,0
Friday,1419,0
Friday,1420,0
Friday,1421,0
Friday,1422,0
Friday,1423,0
Friday,1424,0
Friday,1425,0
Friday,1426,0
Friday,1427,0
Friday,1428,0
Friday,1429,0
Friday,1430,0
Friday,1431,0
Friday,1432,0
Friday,1433,0
Friday,1434,0
Friday,1435,0
Friday,1436,0
Friday,1437,0
Friday,1438,0
Friday,1439,0
Friday,1440,0
