Subj_1,Subj_2,Subj_4,Subj_5,Subj_6,Subj_7,Subj_8,Subj_9,Subj_10,Subj_11,Subj_13,Subj_14,Subj_15,Subj_16,Subj_17,Subj_18,Subj_19,Subj_20,Subj_21,Subj_22,Subj_23,Subj_24,Subj_25,Subj_27,Subj_28,Subj_30,Subj_31,Subj_33,Subj_34
530.4,155.2,486.8,618.9,791.2,2.6,25,123.4,1018.25,145.8,2.6,1084.2,280.2,62.4,187.2,584,57.3,236,266,261,54,1057.8,201.6,298,83,84.5,581.6,279.6,155.2
365.4,165,225.2,609.8,637.4,0,90.4,130.8,959.25,281.8,0,723,301,56.2,124,843,98.4,467,201,284.75,14.4,549.4,88.1,281.2,15.3,14.5,260.6,322.2,261
499.8,190,285,447.9,342.4,2.6,27.8,233.2,1039.25,226.8,17.6,359.2,417.8,41.6,60.8,876.3333333,9,483.8,201,504.5,58,384.6,50.5,156.8,152.4,29.5,565.2,469.8,199.8
187.6,225.8,356.4,273.9,151.2,5.2,57.6,78.6,1072.25,283.8,12.6,243.4,98.4,25.2,64.6,365,190,540.6,187,697.75,96,361.4,216.5,124.4,50.4,120.9,227.2,129.4,135.8
119.4,200.2,248.2,317.5,78.2,0,47.6,167.4,783,498.6,17.6,183.6,99,55.6,191.4,572.3333333,356.5,531.4,135.8,401.5,97,229.8,279.9,102.2,14,16,398.4,209.6,115
57.8,173.2,400.4,338.3,136,0,91.2,153.6,788,284.2,10.2,123.6,86,10,101.4,931,105.5,196.6,65,431.75,107.2,398,260.6,258.4,172.6,110.8,425.6,353.4,191.2
141.6,383.6,316,289.5,252.6,7.6,150.2,110.8,1175,238.6,56.2,106.6,83,95.4,89.4,728.6666667,0,273.4,188.4,441,43.6,121,309.6,264.8,112.2,127.5,90,154.8,122
45.2,179.2,451.6,132.3,342.4,0,96,156,1019.75,120.8,15.2,226.8,135.2,105.4,15,275,187.6,91.6,188.8,220.75,66,131.6,190.2,231.8,138.7,211.6,212.8,35.2,119.8
77.8,401.4,396,362.1738061,712.4,0,86.4,318,856.5,429,25.2,238,100.4,135.6,22.6,583.6666667,0,98.2,74.8,429.75,52.6,114,9.2,196.6,238.6,243.5,366.8,77.8,155.8
149.2,310.2,468.2,237.3,1020.2,0,72,143.2,426.75,208.8,5,170.6,244.6,194.6,40.2,981.6666667,3.8,231.6,174.2,489.25,38.6,256.6,89,325.4,90.8,195,318.8,84,68.2
116,124,355,443.8,552,0,85,132.2,783,182,35.2,157.8,241.2,50.6,72.8,866.3333333,40.7,212,163.8,462.5,83.2,250.4,73.4,382.8,18.3,288,359.6,66.2,91.8
272.6,0,124.2,437.8,424.2,0,40.2,254.6,373.25,595.8,25,254,173.4,101.2,171.2,1157.333333,2.6,186.6,199.4,453.5,58.4,576.4,133.7,462.2,74.3,178.3,465.8,125.2,152
327.8,0,50.6,355.5,533.2,0,30.2,251.4,353.75,655,10,290,149.2,68.8,155.6,665,21.2,169.6,174.2,431,16.8,347.2,110.6,544.8,171.7,427.1,203.2,107.8,238.6
93.8,0,249.6,355.5,429.8,0,20,217.2,665.75,943.8,2.6,195.8,288.4,149.6,177.2,792.6666667,37.9,319.6,231.4,293.75,67,139.4,110.6,359.4,189.9,434.3,429.4,145,225.4
181.6,0,323.4,353.2,105.2,0,22.6,282.4,572.25,1009.8,181.4,81.8,48.2,35.6,238.8,537.3333333,100.1,267.8,174.2,453,202.4,16,30.7,222.4,73.5,304.9,192,132,105.8
473.4,0,215.8,526.8,399.4,10.2,0,412.3693042,514.75,301,42.6,167.2,85,30,294.2,964.3333333,73.3,142,225.6,424.75,117,38,59.2,495.4,169.7,375.6,57,209.4,109.6
219.6,0,282.6,518,438.4,0,0,677.6,539.5,448,10,176,136.6,68.4,130.6,513.6666667,145.2,100,64.6,363.5,78.6,5,33.1,133.6,131.6,616.7,62,182.4,193
427.2,0,198.6,578.8,300,0,52.8,448.9693042,471.75,488.4,0,138.8,222.6,27.6,72.2,55.33333333,0,125.4,271.8,381.5,106.2,40,35.9,227.8,103.5,615.8,48,159.6,177
312.8,0,259.8,671.3,130.4,7.6,110.4,510,365,523.8,12.6,358,250.6,7.6,35.2,51,0,417,275.4,187.5,80.6,157.6,32.1,171.4,26.2,761.2,91,218.8,136.6
129.4,0,275.6,542.9,186.4,0,47.8,401.6,893.5,363.6,98,130.6,161.8,2.6,35,523.3333333,0,133.8,164.2,317.5,62.8,158.8,61.8,179.4,111.7,337.6,70,310.6,139.6
105.4,135.6,272,534.2,355.2,0,55.4,585.2,790.5,353.2,99.4,117,98.4,2.6,37.6,1161.333333,0,201.6,256,440.5,150.8,25,93.4,119.6,36.2,306,42,183,55
41.2,262.2,194.2,381.6,323.6,0,37.6,521.6,437.25,411.2,25.2,246.4,107.6,10,42.6,504.3333333,0,216,210.6,314.25,206.8,227,58.6897668,155,111.1,458.5,13,161.6,219.2
50.6,169.4,312.8,466.8,227.4,0,20.2,432.8,668,542.2,108.8,191.8,64,2.6,52.6,711.6666667,0,227.4,294,466.25,264.6,290.6,188.5,480.4,197.2,445.9,51,296.6,288.2
25.2,0,257,214.7,165.2,0,32.6,413,728.25,1071,30.2,168.6,45.8,22.6,124,758,21.2,190.6,107,233.9153024,243.8,173.6,466.8,374.6,123.1,353.1,9,317,334
208.8,7.6,133.2,382.9,330.4,0,83.4,502.2,796.25,798.4,10,161.6,112,43.6,40.2,1267.333333,137.9321736,159.2,58,160,427.6,620.4,168.6,323,230.5,653.1,71,122,192
391,5.2,87.4,308.9,145.2,2.6,98.8,212.2,581.75,796.2,25.2,281.6,14.4,0,133,1079.666667,67.9,168.4,72.4,286,301.4,649.2,143,614.8,103.8,546.6,29,418.6,445.4
491,25.6,149.6,370.2,169.6,85,10,220,624.75,513.2,53.2,59.6,24,5,93,767.3333333,73,129.2,43.4,255.5,131.4,458,132.5,410.2,103.1,793.6,64.2,294.9026308,344.2
95.2,2.6,113.2,279.4,317.4,88.6,37.6,353.8,609.25,412.2,50.2,208.4,69.4,10,102.8,1042,84.7,236.6,93.6,294.25,110.6,355,190.1,363.2,77.2,460,45,74.8,347.6
145,0,73.8,235.4,437.2,54.8,45.2,331.4,301.25,424.6,15.2,121.8,80.6,0,169.2,1133.333333,73,123.4,16.8,170.75,104,331,118.1,279.2,119.1,292.1,35,171.8,340
287.6,0,132.8,293.1,345.2,39.4,91.8,189.8,289.5,180.4,65.8,246.4,125.4,129.6,220.8,1714.333333,68.4,328.2,47.8,168.75,135.8,226.2,163.6,570.6,294.6,315.8,57,164.2,247.8
280.2,0,338.6,426,101,2.6,60.2,480.4,468.25,368.8,15,271.8,55.6,47.8,201.2,2353.333333,30.5,309.4,12,488.75,185.4,237.8,125.1,322.4,137.7,306.8,15,201.2,356.2
96.8,0,269,210.4,169.4,7.6,78.8,251.4,716.5,347.2,66.2,397,60.4,15,110.8,1588,51.7,219.8,36.2,517.75,270.4,155.4,251.6,250.6,118.4,299.4,29,204.2,119.6
35.2,0,158,288.2,145.8,36.4,66.8,341.6,591,132.2,268,345.4,81.2,7.6,217.4,1408.333333,126.1,258.2,4.8,514.5,88.2,53,177.8,304.8,100.2,177.9,41,252.4,115
138.6,0,132.4,152.7,212.8,92.2,47.8,453.6,527.75,95.2,394,438,148.4,37.6,201.4,605,97.1,420.4,144.4,428,21.6,465,317.6,406.6,89.6,265.5,71,153.6,170
134,7.6,334.2,338,209.6,64,156.6,681.4,268.75,134.6,152.8,315.8,100.8,120.4,188.8,986.6666667,9,334.8,137.6,352,123,155,156.6,439.6,52,447.3,314.6,192.8,270.2
104,0,164.2,464.4,125.6,230,92.4,230.9693042,167,302.6,233,114.8,74.8,35.6,183.8,871.3333333,3.8,612.6,102.4,346.25,220.8,97.2,174,434.4,44.3,557.6,548.4,270.6,271.2
208.8,0,247.6,640.2,72,287.6,91.2,391.4,369,684,355,69.2,26.6,0,213.8,1067.666667,3.8,321.6,111.8,428,21.6,249.2,72.1,405.4,271.9,437.2,204.6,256,333.2
261,23,201,255.7,146.2,117.8,84.6,338.8,291.75,619.6,324.2,237,41,54.6,282.6,268.6666667,57.4,475.8,75.4,370.75,29,108.2,39.2,353.4,283.4,139.3,346.8,270.6,154.6
564.2,0,115.4,421.5,58.8,103,128,185.8,286,130.6,307.2,213.2,48.2,191.2,253,385,5.2,213.6,108.6,400.25,12,179.6,31.6,234.8,178.1,57.5,249.5029094,243.4,228.4
625,5.2,137.6,433.8,45.4,12.8,70.4,182,239.25,51.2,367.4,225.4,24.2,221,126.8,848.3333333,0,84.6,146.8,122.5,50.8,62,151.6,386.6,118.5,217.4,57,241.8,106.2
531,10.2,246.8,394.1,43.4,12.8,43.4,165.8,520.5,210.4,259,194.6,28.8,65.8,198.8,316.6666667,0,301,104.8,270.5,59.8,280.6,177.7,334.2,109.2,429,111.2,204.4,113.2
473.8,71.6,118.8,354.1,75.4,70.6,32.6,49.2,673,996,469.4,77,14.4,32.6,96.8,147.6666667,0,395.8,46.2,125.5,114.8,598.2,164.3,446.2,90,243.2,123.6,312.6,169.8
356,227.2,65.2,175.5,208.2,0,32.6,90.2,684.75,530.2,561.8,162.4,29,79.8,40.2,179,0,268.4,288.4,214,65.2,798,192.2,477.8,258.1,360,61.6,191.2,182.6
388.4,89,148.4,200.7,43.4,0,30,115,850.75,782,614.8,271.2,26.4,57.6,167.6,17,0,141.2,202.8,160,41,313.2,378.8,249.6,100.1,225.1,61,124.4,86.8
32.6,197.6,150.4,217.5,184.6,10.2,27.8,141.4,566.75,845.8,135.4,281.8,28.8,17.6,193.6,308.3333333,0,184.8,75.4,99.75,72.4,242.2,141.3,520.6,156.5,124.7,129,146,70.6
45.2,111,200.4,261.1,2.4,0,50.2,202.8,653,877,172.2,213,70,95.4,122.2,156,0,155,94,44.5,31.2,390.2,118,398,61.4,88.8,260,107.4,39.8
130.6,126.4,98.4,363.2,181.6,0,76,163.8,457.25,1022.6,370,335.4,53.2,261,94.2,236.3333333,16.7,231,221.6,97.25,31.4,691.6,84.5,176.4,176.8,200.4,255.4,135.4,69
149,7.6,48.4,132.3,80.2,56.4,91.8,39.6,465.75,623.2,420.2,453.8,33.6,62.8,125.6,423.3333333,9,314.4,139,6.25,31.4,694.4,145.2,258.6,254.8,99.7,126.4,93.4,85
116.8,2.6,114,156.7,43.4,85,80.8,2.4,228.25,623.8,148.4,361.8,49.6,96,47.6,379,6.4,233.6,160.4,6.25,48.2,529,111.8,219.6,163.5,80.7,93.8,170,102.6
233.4,15.4,213.4,128.2,167.6,51.8,10,165.6,504.5,475.1416579,22.6,501.8,24.2,35.2,58.8,146,0,362,45.4,365.25,129.8,289.4,147.7,342.4,58.8,39.5,87.2,123.6,101
209.4,30.6,376.8,243.2,369.6,139.4,57.8,71.76930423,387,394.2,177,619,41.4,117,100.4,55.33333333,0,268.8,26.6,104.25,62.2,155,84.8,344.2,52.3,66.2,37,55.6,168.8
149.6,163.4,130,280,201,80.4,156.2,33,550,170.6,367,162,38.6,198.8,135.8,325,7.6,378,99,37.5,65.6,111.2,119.4,385.8,47.8,64,18,103.8,218.2
161.2,261.2,400.4,236.3,371.4,251.4,164,4.6,639.5,319.4,239.6,192.8,40.8,79.4,90,284,0,358.4,43.4,0,68.2,148.2,145.4,281.6,31.4,115.3,55,47.6,307
193.2,324.8,470.8,418.8,193.6,76.4,98.8,2.4,464,86,141,329.4,44.4,59.8,15,346.3333333,0,119.8,41,330,24,224.8,158.1,361.2,55,109.2,44.2,179.5026308,113.8
89.2,318,385.8,290.5,318.8,36.4,59.2,7,466.75,74,136.6,381.8,50.6,27.6,68.8,325.3333333,31.8,149,186.4,298,48.2,131.6,249,422.8,97,92.5,11,127.4,108.6
139,276.6,700.4,525.6,351.4,35.8,83,59.2,202,313.8,32.8,224.6,114.4,27.6,181.6,750,0,111.2,150.4,501.75,50.6,249,220,419.2,174,172.9,47,322.2,90.8
216.8,271.4,496,770.9,41,12.8,50.8,39.6,282.25,238.6,134.4,154.2,50.8,20,37.8,99,0,38.4,100.8,562.75,24.2,181.2,92.1,824.6,75,73.5,259.4,224.6,116
303.6,194.6,262.4,398,43.6,20.4,106.8,38.6,273.75,318.4,309.2,265.6,12,22.6,27.6,176,0,91.6,128.8,626.75,44.4,305,133.5,320.6,163.6,93.3,105.4,66.4,88.2
173.8,317.8,224.6,493.3,69,7.6,70.4,2.4,232.25,429.4,42.8,70.4,9.6,41.6,20.2,304.6666667,0,193,59,312.5,130.4,564.2,215.1,670.8,254,48,30,100,176
355,208.6,99.8,501.3,66.4,48.8,308.4,0,91,202.4,100,184.8,58.2,20.2,27.6,255,0,225.8,86.8,470,78.2,376.4,261,555.2,63.4,72,8,7.6,86.2
372.4,249.4,225,416.4,26.6,30.8,131.2,0,67,485.8,109.4,143.6,19.2,10,74.6,458.3333333,0,227,99,201.5,71.4,101.8,214.5,345.2,238.9,59.5,418.1029094,51.2,64.6
59.2,147,972.2,441.7,29,44.6,103.4,9.4,88.5,637.8,98.2,365.4,12,44.6,65.2,64.33333333,0,321.6,38.6,198.25,29,371.4,66,396.2,40.9,66,373.2,12.6,183.8
139.8,30.8,190.8,240.4,70.4,35.8,142.8,70.8,124.25,548.6,249,400.2,74.8,122.4,12.6,158,0,259.4,33.8,259.25,54.2,413.8,63.2,371.8,78.4,64.5,291.8,50.2,123.6
102,41,207.8,450.2,43.6,56.2,224.4,52.6,91.75,1055.6,243.4,227.4,136,69.2,56.2,224.3333333,0,132,37.2,217.25,26.6,488.8,131.8,535,100.6,123,215.2,77.2,215.8
35.6,61.4,203.8,426.4,169.6,7.6,206.8,0,307.25,893.6,275,171,173.8,30.2,112.2,219.3333333,11.5,169,49.2,50.25,38.6,411.8,221.4,459.6,75.6,71,89,45.2,355
112.4,23.2,213,325.2,407,28.2,151.8,0,327,574.4,162.4,235.4,85,152,55.2,195.6666667,0,166.4,45.8,185.75,29,186.6,139,832.2,85.1,146.3,117.8,7.6,242
325.8,46.2,442.2,127.3,184.6,25.80325769,173,0,158,429,453.8,281.6,19.4,53.8,125,740,0,261.6,52.6,121.75,26.6,771.8,183.2,673.6,284.6,288.4,58.6,105.2,61
438.1595726,183.4,603.6,210.5,239.2,231.4,247.4,0,357.75,126.4,207.8,256.5315065,68.6,125.4,32.6,131.6666667,0,256.6,29,76.5,26.6,258.6,61.9,418,62.9,225.6,153.4,77.4,107.4
322.6,145.4,642.2,225.3,225.6,277.2,224.8,14,396,79.4,101,110.6,51,101.4,22.6,174.3333333,1.3,222.8,45.8,86,251.6,251,20.6,428.6,65.5,167.9,124,45.2,112.8
96,82,361.2,413.8,393.8,103.4,224.4,4.6,497,167.6,67.8,302.8,19.2,41.6,58.2,172.3333333,0,141,24,6.25,48.6,322.2,40.9,453.2,153.1,193.4,166.8,185.8,247.2
96,95.4,584.4,387.7,186.6,15.4,138.4,0,253,240.8,121,509.6,14.4,101.4,47.8,238,0,146.8,52,73.25,45.8,316.2,61.3,389.8,88.7,100.6,272.6,106,129.2
285.6,46,690.8,123.4,58,0,95.4,0,157.5,164.8,50.2,229.8,28.8,62.8,15,55.66666667,0,272,4.8,106.25,39,544,72,371,78.1,41.2,77.6,158.2,95.8
75.4,38.4,670.8,166.4,268.4,2.6,167.2,0,105.25,213,160.6,145,19.2,125.4,12.6,59.66666667,0,237,66.6,147.5,50.8,97.4,106.9,466.6,157.7,31,39,246,49.4
83,18,836,451.3,129.8,0,59.2,49.8,373.75,138.8,289.2,396,111.8,0,222,232,0,208.4,94.6,224.5,12,19,268.4,307.6,162.4,46,1,388.4,31.8
125.4,28.2,370.6,263.6,115.4,5.2,158,0,159.25,347.2,247.4,379.6,81.6,0,75.2,147.6666667,0,256,16.8,162,4.8,0,166.4,881.8,167,104.2,30,146.2,92.6
116,61.6,472.4,330.3,78.2,18,108.8,74,616,762.4,159.6,289,108.6,2.6,142,882.3333333,11.5,212.6,122.2,18.75,43.6,206.2,279.2,402.4,340.8,146.8,6,156.6,313
228.8,25.6,346.8,117.3,73.8,0,299.2,9.4,870,669.6,124.4,272.4,33.8,0,292.2,1388.333333,1.3,143.8,45.8,12.5,12,323.4096037,141.7,509.4,194.8,463,109.6,150.6,189.4
168.8,66.4,573.2,107.1,104.4,0,123,94,490.75,621.6,121.8,303.6,26.6,0,294.6,2401.333333,62,149.2,101.4,37.75,19.4,428.2096037,285.1,374.2,354,440.9,72.2,165.6,103.6
186.2,23,508.8,215.6,307.4,23,289.6,350.4,580.75,483,78.8,298.6,79,27.6,103,1560,2.6,130.6,53.6,57.25,29,133,206.1,286.4,167.3,294.2,45,307.2,157.6
100,33.2,698.8,266.5,317,0,360,80,515.25,259.4,27.8,353.2,24,0,156.4,514.6666667,11.5,84.4,28.8,67.75,21.6,120.4,185.2,405.2,382.5,223.4,17,174.2,228
482.8,46,404.8,233.6,297,0,357.8,25.6,482.5,498.8,42.6,186.2,42,0,68.50509276,1095.666667,37.1,36,113.2,3.25,14.4,157.6,289.9,329.6,208.9,242.5,98.2,80.2,126
802.6,172.2,336.6,159.1,269.6,0,55,99.6,393.5,646.2,52.8,79.8,21.8,0,45.4,976.3333333,67,118.8,28.8,104.25,59.2,150.2,159.1,274.8,192.1,389.8,203.6,159.2,235.4
836.8,94.8,416,294.3,249.2,0,139.2,123.8,704.75,351.2,53.6,25.2,36.2,0,135,2023.333333,11.5,146,29,529.5,36.2,219.4,275.4,280.6,524.5,329.6,152.4,78.8,221.2
508.4,200.2,371.8,126.2,206.2,2.6,95.8,81.8,374.5,266.8,60.01349225,7.8,7.2,0,83.4,913,97.1,155.2,21.6,31.25,56.8,465.4,433.1,384.4,347.6,423.8,168.6,37.6,160
59.8,28.2,631.2,375.7,370,0,35.2,123.4,495,280.4,60.2,22.6,33.8,0,51.2,1848.333333,0,153,53.2,12.5,21.6,307.6,443.5,629.2,410.8,287.8,160.8,123,41.4
17.6,2.6,548.8,167.6,349.2,0,208.8,33,578.5,33.2,45.2,96.8,19.2,0,92.2,1292.666667,0,152,144,0,61.8,143.6,412.4,386.4,197.2,214,220.2,56.6,139.6
0,23.2,354,307.6,441.4,0,113.8,132.6,757.75,51.2,149,7.6,19.4,0,191.6,1356,0,103.4,249.2,0,38.6,111,394.8,261.8,155,279.4,67,100,114
0,121,357.6,327,266.2,0,60.2,99,789.25,233.4,276.4,95,16.8,0,159,1919,0,52.2,141,6.25,81.6,197.8,279.2,667.8,123.1,350,192,114.8,158
0,178.8,525,193.1,424.8,0,262,25.6,456.25,12.8,254.8,88.8,33.8,0,131,1599.333333,0,179.4,91.4,48.16530239,45.8,193.6,569.7,553,274.8,432.4,244.6,164.2,154.4
0,61.4,754,104.4,410.4,0,226.4,0,634.5,275.4,265.4,96.4,21.6,0,92.2,956.6666667,14.1,211,134.8,37.75,70.4,505.4,734,465.8,185.5,322.4,41,293.2,176.8
171.2,41,658.8,146.2,452.6,0,180,2.4,501.25,10.2,211.2,322.8,36.4,0,403.4,772.3333333,48.8,204.2,64.2,37.75,2.4,371.8096037,509.8,857.6,66.3,179.4,7,332.8,199
38.6,83.4,210,166,229,0,70.4,11.6,146.75,251.4,181.4,409.2,43.8,0,302.2,612,7.7,470.2,72,44,74.8,566.6,288.6,516.6,31.8,309.4,95,149,194.4
60.4,53.6,75.8,267.8,390.8,0,176.4,183.8,115.5,359.4,88.8,375.6,12,0,296.6,501.6666667,1.3,222.2,201.8,0,7.2,239.0096037,321.4,238,13.6,358.1,192.6,135.6,200
223.8,30.8,302.8,47.6,77.8,5.2,349.2,11.6,56.5,206,55.6,433.2,4.8,0,173.8,561,1.3,136.2,146.4,0,36.2,62.2,329.8,388.8,41.5,425.5,294,64.6,140
0,54.8,127,94,42.4,0,196.6,0,19,125.4,47.6,376.4,24,0,86,618.6666667,83.5,61.4,261.2,0,94.6,104.4,287.5,479.2,0,292.9,257,25,232.2
12.6,65.4,297,104.3,153.6,0,115,0,40.75,12.8,79.8,428.2,47.8,0,107.2,1176.666667,89.9,41,257.8,3.25,2.4,183,292.3,291.4,19.4,423.1,175.8,44.6,198.2
105.4,28,308.8,102.3,345.8,0,123.8,0,3.25,370.6,155.6,434.6,16.8,0,111,881.6666667,0,171.6,232.8,9.5,2.4,67.6,126.6,398.4,86.6,263.6,186.6,51.2,305
166.2,64,250.6,51.9,170,0,107.8,0,80.25,253.8,284,334.2,31.4,0,260.8,430,0,215.8,272,25,36.2,53,268.8,242.8,118.8,355.3,104,73.4,234.2
0,51.2,264.6,160.5,181.6,0,79.8,2.4,170,68,201.4,372,26.6,0,216.2,2880,0,151,208,59.5,51.2,71.2,128.3,442,97.4,320.3,40.2,57.2,306.8
0,23,248.2,189.2,297.6,0,101.4,0,44.25,157.2,76.2,284.8,87.4,47.6,75.6,2301.333333,25.9,18,206.6,40.75,40,26,63.6,202,52.5,194.6,28,127,361.2
0,116.6,241.2,220.5,331.2,0,101.4,0,568.25,173.2,94.8,224.2,21.6,83.4,101.8,1184.333333,5.1,23.2,263,59.5,43,15,431.2,306.6,23.8,175.9,5,91.2,200.4
0,46.2,282.8,160,157,0,186.4,11.6,128.75,372.2,206.4,214.2,62.8,12.6,152.2,881.6666667,2.6,179.6,106.4,0,4.8,66.8,185.5,692.8,52.2,77,60.4,2.6,271.4
0,205.2,307.6,206.8,183,0,224.6,4.6,234.5,215.3416579,207.4,297.6,19.2,69.2,111.4,1153,28.9,93.2,191.8,0,4.8,109.4,302.6,273,34.8,202.8,77.6,5,312.6
161.2,61,272.2,260.7,165.6,10.2,80.2,7,190.75,251,266,267,29,21.87873,2.6,1473,24.3,62.6,267.2,63.25,4.8,29,331.8,253.2,91,180.9,56.2,196.2,191.4
10,257.6,295,357.2,84.8,163.4,140.4,16.2,929.25,628.8,250,422.6,47.8,12.6,56.2,1949.666667,2.6,36,243.4,9.5,12,31.2,327,577,41.1,305.6,11,110.4,204
0,314.4,252.6,264.7,62.2,12.90162885,108,0,1403.5,235.2,117.4,231.2,39,0,20,1633,3.8,25.6,230.8,0,14.4,13,377.2,508.4,142,214.9,100.2,98.4,302.6
121.4,354.4,313.4,140.7,12,81.4,278.6,0,1459.5,342.2,120.6,272.6,36.2,0,97.4,1997.666667,0,48.6,92.2,136.75,19.2,62.2,217.6,481,62.4,120.3,65,32.6,201.6
95.4,107.6,117.4,158.5,31.4,0,211.4,2.4,999.75,637.2,94.8,186.2,33.8,15,85.8,1846.666667,0,64,119.6,47,2.4,3,292,556,27.7,227,240.2,63.2,149.6
7.6,30.8,205.2,168.7,7.2,2.6,85.8,0,783.25,222.6,27.8,181.4,84,9.278730004,101.4,2063.666667,0,196.6,103.8,34.5,7.2,16,322.6,889.8,10.5,92.8,82,35.6,142
55.6,23,175.8,206.7,2.4,0,45.2,70.8,699,194.8,178.8,199,93.6,0,117.4,1397.666667,0,139.2,123.2,28.25,0,38.2,103.4,361.4,102.1,72,46,2.6,85
327.2,66.6,276.4,131.7,12,0,302.6,25.6,434.75,210,68.4,219,81.6,0,209.4,402.6666667,85,85,229.6,40.75,0,1,70.6,228,15.8,9,57,59.4,59
120,73.6,235.2,132.2,14.4,7.6,98,14,633.5,269.2,118.6,181.4,62.2,0,160.5050928,455,0,23,225,0,0,78.4,75,277.2,74.8,46,48,141.6,93.6
0,180.6,53.6,99.9,9.6,18,217.8,9.4,224,171,27.6,181.2,61.8,0,121.2,876.3333333,7.6,137.2,332.2,0,45.8,91.2,118.3795336,382.6,31,66.8,73,81.8,59.8
0,192.6,269,167.9,2.4,12.8,103.8,2.4,405.75,245,12.6,167.2,31.4,0,79.50509276,852.6666667,0,123,141.2,6.25,9.6,56.2,227.2,653.4,15,178,103.4,25.2,314.6
2.6,192.6,329.6,250.9,55.8,0,327.8,0,484.5,422.4,2.6,190.2,42.4,0,230.8,302,5.2,165.8,153.2,44.91530239,80.2,43,127.8,564.8,14.4,176.1,477.6,35.6,186.6
0,184.2,153.6,171.4,16.8,0,51.8,80,317.5,453.4,83.4,191.2,63,0,112.4,352.6666667,70.6,274.4,86.8,0,0,209,278,394.4,10.1,36.5,15,121.4,227.6
135.4,70.6,129.4,264.7,9.6,0,214.4,2.4,332,425,40.2,86.8,24.2,0,201.8,188,0,169,65.6,34.5,7.2,13,148.2,496.8,40.1,131.1,48.2,235.8,212.4
89.4,54.8,401.8,468,83,0,52.8,4.8,398.25,155.8,20.2,131,19.4,0,235.4,1025,0,227.8,71.4,6.25,0,4,271.2,261,3.3,30,64,145,225.6
56.6,149,430.8,392.6,58,2.6,88.8,0,660,312.8,10.2,115.4,33.8,0,258.2,532.6666667,0,166,93.2,0,0,55.6,475.1897668,337.8,88.6,99.8,66,40.2,143
0,23.2,142.6,445.8,146.8,0,116,97.8,520.6275499,204.6,45.2,85,31.4,0,266.4,517.3333333,0,60.4,146.4,0,2.4,10,34.5795336,484,24.9,142.6,6,0,135
25,7.6,163.2,254.9,282,0,624.4,40.4,684.5,537.6,38.6,68.2,4.8,0,59.2,479.3333333,0,18,129,111.75,83,93.2,200.2,405.2,8.2,187.4,76.4,15.2,83
2.6,33.2,61.8,294.5,63.6,0,140.2,0,187.75,434.8,85.8,50,12,0,150,879.6666667,0,220.8,160.4,15.75,67.6,13,416.4,518.6,98.8,150.8,8,2.6,210.4
121.4,28.2,52,135.3,300,0,505.4,49.8,69.62754986,409.2,20.2,172.2,7.2,0,258.6,653,12.8,202.8,329.4,0,12,0,115.8,423.6,170.5,233.1,57,20,255
0,18,193.6,213.1,427.6,0,534,49.8,182,509.4,17.6,81.8,19.4,0,61.4,191,7.7,51.2,33.8,12.75,4.8,23,148.6,869.6,82.2,275.1,87.6,27.6,209.8
12.6,30.8,85.8,111.1,137.2,0,715.8,4.6,287.25,200.2,105.4,65.8,54,0,225.8,219.3333333,0,12.8,144.4,0,16.8,0,71,681.6,42.7,286.8,97.2,15,231.4
2.6,54.4,86,180.7,122,0,113,82.8,138,319.6,25,0,60.8,0,160.2,106,0,57.4,133.8,18.75,73.4,7,68.6,318.4,56,226,69,65.4,231.2
0,36,169.6,213.4,19.2,0,94.8,0,186.25,72.14165786,5.2,40.2,38.6,0,59,104,0,7.8,278.2,0,9.6,6,140.2,228,64.1,256,88.6,17.6,173.0687445
0,25.6,210.6,131.4,24,0,57.2,2.4,135.5,156.2,35.2,74.4,38.6,0,50.2,86.33333333,0,30.8,279.6,0,24.2,0,134,241.6,60.8,286.2,80.1029094,17.6,311
0,48.6,191.6,151.3,19.2,0,47.6,0,336.25,85.6,78.4,45.8,41,0,73,861,1.3,125,360.2,28.25,0,0,47.6,336,45.8,590,74.2,25,205
0,114.2,120.2,225.6,19.2,0,233,0,615.5,102.5416579,12.6,77.8,9.6,62.8,141,1040.333333,0,121.8,486.4,34.5,14.4,43.2,126.4,546.6,61.4,514.1,44,0,116
0,53.8,186.4,115.1,0,10.2,55.4,2.4,162,114.6,82,5,7.2,5,10,999.3333333,7.7,200.2,457.8,50.25,29,55.4,35.2,964.8,38.3,407.8,123.8,0,118.8
0,46,129.4,257.7,16.8,0,17.6,9.4,131.75,131,27.6,30.2,9.6,2.6,7.6,548.6666667,2.6,30.8,471.8,0,2.4,35,0,475.6,126.7,516.4,96.8,0,103.6
0,15.4,130.8,318.1,2.4,0,20,2.4,167.5,553,5.2,105.4,21.6,10,38.6,544.3333333,0,33.4,488.8,6.25,174.4,24,185.8,308,47.1,476.3,85.2,12.6,97.4
138.6,58.8,109.6,178,24,0,15,23.2,251.5,110.6,64.2,22.6,33.8,15,5,197.3333333,21.2,20.4,580,9.5,78.2,55.2,45.2,206.4,71.8,435.7,62.8,0,97.6
121.4,76.4,111.2,128.3,101.8,7.6,57.8,161.4,358.25,20.6,25,2.6,4.8,15,30.2,559,1.3,190.4,546.2,0,51.6,127.4,38.8,308.4,64.5,677.1,195.8,17.6,93.2
